longitude,latitude,t
16.109882445218002,25.21592694390454,15.013672
11.993954255369063,25.56323227935236,11.363281
0.3800205706609045,25.35419192133879,10.891602
3.750920999589118,25.59619876249648,11.56543
4.104341834970684,25.613569129065155,11.766602
9.1139698787407,25.697583108384286,16.81836
14.666604813937056,25.436698361351382,15.255859
2.5370438869611567,25.57070254234901,12.224609
7.746463457360563,25.79595313237779,12.642578
2.176486674747566,25.63757922622095,11.96875
3.334642927344589,25.75661592442636,12.224609
17.000615305635,25.44415018136688,14.905273
3.277671320422612,25.844883947579287,12.8984375
3.682949231030496,25.86694946820698,11.56543
4.4918619101498,25.950797215126748,13.140625
5.558632190302306,25.988961844999057,12.359375
7.542086278166267,26.02351843114004,14.232422
17.31973721478042,25.546424154133646,13.814453
16.522391277673535,25.678519309414003,13.423828
2.9602308019049635,26.009386547951404,12.844727
14.408249279583533,25.91503890647189,14.339844
16.276434523963708,25.74942958782185,13.975586
11.415876695700645,26.13773911183448,16.441406
12.58592865674773,26.081482728281184,12.791016
7.795506757107947,26.34489842875513,18.488281
9.022402562643784,26.33888648537996,18.623047
13.51132296076564,26.162876079837925,13.558594
14.425683949482028,26.09722814024176,13.921875
10.60801542570162,26.35022270886961,17.18164
19.62082980672654,25.576178074586565,13.060547
4.674626840679095,26.3705685006736,12.373047
9.280583935312922,26.472835411270907,19.700195
10.509248382126838,26.444961128635963,17.558594
14.64217261502888,26.21801342514152,13.693359
19.73646880035124,25.652087319219465,13.140625
6.615094286635243,26.562912555599944,16.360352
13.070782727517368,26.42042890498936,13.572266
16.225757039150917,26.168306810209483,15.323242
16.02843837820061,26.233663941463043,15.404297
13.026591546745792,26.515009921010563,14.366211
13.07772663758519,26.511914434556072,13.989258
16.236964945984568,26.25930425903424,14.986328
18.10907458755904,26.052163670141407,12.938477
11.441664582213171,26.64129684762564,16.427734
19.683735263263483,25.936896064768288,13.625977
11.703183284722687,26.722051877111777,16.96582
3.0621657729187195,26.70426868410044,12.333008
6.043042452236582,26.82704456752052,16.03711
19.599025062875715,26.041383873515507,13.612305
7.999999577508607,26.89585479450416,19.25586
9.340055456978012,26.885147668788186,17.96289
2.747321230215111,26.777151234877547,11.766602
13.97075822915646,26.72895106064762,14.623047
14.692327987428154,26.720349598564155,13.949219
16.435133863716487,26.608445733697536,13.625977
19.882488625956764,26.186363296355097,13.544922
14.291132201323636,26.843738012673903,14.918945
2.475561200231536,26.9439744849726,11.3359375
0.0077343930912931,26.79064999913279,11.375977
6.757870035358159,27.162733335893325,16.791016
7.378461874723903,27.21566783754401,17.69336
13.943994521756656,27.00750912021537,15.538086
19.66225111030029,26.40318932735177,13.410156
1.7944505906054282,27.034700811849746,11.375977
9.658348408947171,27.24768697176375,17.046875
10.33167920254649,27.23171487274064,16.750977
11.521962987808791,27.190269959263468,15.336914
12.503922573026454,27.14335131246213,17.033203
10.695959025617876,27.26692182923724,15.753906
13.694433742509313,27.117148631556905,15.834961
0.8590475587847365,27.052562574542293,9.827148
3.800208611777876,27.251374689465298,11.457031
19.12837603659961,26.615739977241017,12.993164
11.218284296106203,27.340804048401377,14.407227
16.379029940317793,26.98396990184022,13.463867
18.37289609798549,26.75982624686574,13.1953125
9.351227789454502,27.437595970339707,19.108398
15.047797839659095,27.152924685735325,13.881836
1.256754648924262,27.22422007571133,10.205078
2.031308782895657,27.28287603960407,11.107422
7.479886808757956,27.492955671455093,17.370117
15.104217557027498,27.194417213127515,13.760742
18.029794453075457,26.894610624700395,12.265625
13.662422405016615,27.350304861805395,14.232422
3.4222833213486124,27.462551745826747,10.958984
5.448846227621928,27.548284192458265,12.359375
11.798901912139424,27.50128310212151,19.25586
3.834643185102096,27.5301722455156,10.419922
15.743634703212363,27.323013664902803,12.8046875
5.964951801128011,27.70089424734889,13.53125
9.566671607569836,27.75709414937563,18.407227
13.94169359817914,27.56237339769031,14.097656
0.4988686634314603,27.48408940850854,8.938477
5.124746905206453,27.815186071961445,10.0703125
14.209759528821005,27.635671405158565,14.286133
4.078121237988248,27.81936984123241,11.322266
8.78561579169538,27.95292565239612,17.262695
10.565433742567537,27.91769292904636,15.09375
11.773181003146735,27.96506027734012,16.764648
13.54947231724244,27.86710884564612,14.326172
18.73042755506213,27.365315205634133,13.261719
10.9377378402271,28.044498902394032,15.807617
19.053786955545792,27.41641090611217,13.140625
7.001411808615432,28.182172053577503,16.521484
14.657528618359883,27.926226306904525,13.854492
1.337813492996376,27.97230516812292,8.27832
7.999999568589122,28.28072651041055,17.006836
14.092076074760012,28.061771644473367,13.235352
16.49010979405021,27.85461520692208,12.938477
17.164864497246533,27.78385304777419,12.063477
12.839006797543448,28.18910772365433,14.958984
14.044022002633328,28.11167097350112,12.696289
5.681566928044287,28.341828978962027,10.447266
6.7878094423130735,28.36481120055948,14.837891
10.739617440756792,28.32928901165295,14.353516
14.93756145765581,28.089574497410283,12.077148
18.31763287112353,27.74345666532711,13.005859
7.630782638143899,28.419036171611427,16.521484
8.791155620583227,28.41615748245003,18.69043
11.794431677983308,28.3351183137372,15.551758
17.339882793532713,27.90437978710027,12.34668
11.586487243225934,28.390584562840328,15.996094
16.096792740708096,28.07950538308169,10.447266
1.3097342581998914,28.24903447865577,8.803711
8.52819281395757,28.5110015505947,17.29004
3.7758938483153694,28.4541850313024,9.31543
11.646855759310217,28.52737739675096,11.700195
17.522196775204026,28.070543106730327,12.65625
5.143043164527365,28.60403169182732,10.0703125
12.07176301384926,28.554583184449307,14.946289
17.52886302698198,28.116469421887743,12.709961
3.23578982189424,28.61165242245664,8.385742
10.808070244250413,28.698624899239448,12.925781
19.88705647959124,27.956710046910977,13.033203
10.918061853323564,28.78794935849304,11.700195
13.616177606384923,28.652794154279807,15.121094
3.543175651181057,28.76794304030824,8.924805
14.632047743480056,28.719510929480915,13.261719
19.71278885027209,28.16867487873271,13.019531
2.3678928940117867,28.838170428946786,7.7128906
4.223616541991188,28.940502846155205,8.575195
14.319731507456591,28.789929743758734,13.868164
13.056695015261347,28.96749879212069,12.494141
17.071204451463927,28.634178114875688,12.709961
19.373094634268387,28.355933263330048,12.791016
19.53739742733328,28.38054083001016,12.642578
0.7093346860642897,28.89911631843011,11.40332
6.558763461512164,29.19810414907433,12.238281
17.084027023957916,28.72641103920988,13.114258
18.39612880963612,28.575607253685508,12.642578
2.400977026895091,29.07365868205963,8.44043
19.82257659268438,28.48194738401091,14.097656
6.71611889129311,29.340464936103025,13.518555
0.8477110491689422,29.097876710066487,10.864258
9.07069799317398,29.390032392026548,16.60254
2.171938369182881,29.245230146366104,9.557617
9.017898378439442,29.43732857811565,17.18164
18.703021819141384,28.81895659567019,13.584961
0.0301468056088764,29.21274140118589,8.831055
8.268459971629213,29.5829667249754,18.515625
9.073772042537788,29.57668233851157,17.518555
9.503181904966906,29.57024797758689,16.023438
19.45347226961187,28.814867349332783,12.993164
14.22286441764051,29.451368852055985,12.211914
14.54313705362353,29.42750783108758,14.433594
14.863169308964642,29.402456514063125,14.541992
8.322846718797775,29.72291279414855,19.174805
13.210946752228631,29.56562558391037,12.198242
15.986922903149273,29.35179325788105,14.8515625
16.36506777117539,29.36253624407465,12.44043
15.35851015950142,29.50193905771122,14.676758
15.998343817989188,29.44455196295049,16.683594
17.698589506566385,29.268405901704647,13.841797
3.260988695852478,29.733387306871816,9.100586
12.094173261839524,29.76648491716217,11.012695
19.08060418356956,29.1468003806606,13.167969
0.0969120321121446,29.54726962159202,7.7265625
14.566620254995373,29.660025700031444,13.316406
18.4087541432107,29.32578418417964,12.049805
4.543807980567064,29.93490040558887,10.042969
5.946939730588316,29.979694313864748,11.65918
2.493753585509531,29.875156341088363,9.073242
5.351161121671398,30.01029088985929,11.847656
13.237235510543046,29.89193678436941,11.066406
14.366085446912145,29.81583961228101,13.235352
4.808876713783367,30.03879199459934,10.258789
7.45881229762058,30.096030102195307,16.144531
9.786901840727866,30.126090621612946,18.030273
11.682492170099485,30.11297370620022,11.524414
19.14394088759536,29.51571607660373,13.572266
10.875250900678974,30.2373621634996,13.410156
11.633681298042466,30.20882868887153,11.793945
18.574937726465105,29.68244607357347,12.561523
7.619513256529961,30.37803578690346,15.807617
10.119302710902105,30.35296097452223,17.074219
19.64578655564372,29.590384980141035,13.719727
5.824805601383825,30.398487470190165,10.756836
17.910409706648014,29.95067802264693,12.400391
19.35165666260528,29.771809742301013,13.504883
0.7722042592525332,30.26489612489478,9.2890625
8.272568964494019,30.56610603853624,19.16211
2.9342483724972763,30.465613384616024,9.477539
3.6374570874636736,30.550868521216533,9.868164
8.32755968976118,30.65981724601129,19.134766
10.673951321369104,30.61930081104476,13.584961
4.342467717535198,30.6304507103458,10.338867
15.676268690951096,30.36752809406965,13.881836
4.121659400258931,30.66789151313917,10.366211
10.90048379966621,30.800065245318265,13.100586
3.5669099263662987,30.78251923553484,9.787109
5.916852045321901,30.917522796684683,14.474609
10.30229384349745,30.912009315347483,16.104492
16.360735185638212,30.58717305458177,13.733398
19.924183934223738,30.215086951195342,12.75
5.198619675273896,31.038601230246503,12.0234375
12.719830226555802,30.955843650451072,10.87793
13.977306110210217,30.87856456025169,14.00293
12.997107287432064,30.98751529634862,11.228516
5.579279120787821,31.14417516626504,11.915039
8.110070651887215,31.177633039723062,18.286133
16.81962291662744,30.73072814733848,13.477539
9.43180368088761,31.21307367021705,16.521484
13.062988842244607,31.12520647053128,12.467773
2.54909291735353,31.149024492272467,7.8339844
2.599992310735213,31.199398933703737,7.685547
11.970525558610872,31.27606513289012,10.568359
14.387400648364917,31.13268399875658,13.396484
5.956671628681884,31.38944895462432,15.228516
17.3960948606653,30.9068987026952,13.572266
18.8140997069132,30.788850098164463,18.125
7.280854751762162,31.50463465456869,17.302734
14.73087572863376,31.24866479788865,13.396484
17.191970393128006,31.02356344866922,13.881836
7.999999546236515,31.55475254713653,18.070312
17.307742654444315,31.058649254962248,14.407227
13.364821730951508,31.437777389847195,11.6328125
15.509403732227003,31.2797657965559,13.828125
3.179517131756641,31.563973761677943,7.982422
17.171055416211487,31.26294834469744,17.613281
19.13326589765703,31.03358327893024,17.774414
0.7986083679264744,31.495168585473508,8.359375
6.833184445119806,31.78303262821468,13.975586
1.454960589131142,31.59409059379626,9.584961
0.7879584028607317,31.58907655337489,8.1171875
2.500599182318219,31.713267528226524,8.103516
17.13650240929036,31.409016409267576,18.327148
17.957714050323727,31.31901981818229,18.541992
1.942928714134532,31.72390188157362,7.9414062
10.228649902843872,31.951606966485546,14.474609
9.338440200609924,32.01690577715067,15.404297
13.289722307875222,31.86820606226005,8.978516
8.223262625245134,32.07406821418394,18.757812
15.34401019230149,31.7678299443807,17.370117
16.447913194691147,31.66832578504189,18.192383
16.50301547374556,31.662988471581908,18.259766
0.3740414460119674,31.791229615293577,7.0253906
3.3106069357819927,32.04436013987134,8.96582
13.857429014102792,31.974410661890964,11.686523
0.6895887073521816,31.960536133669965,7.4296875
4.081838894073518,32.22414807846084,11.214844
3.575875090696247,32.24766287738504,8.952148
12.647567957766231,32.23618771237081,16.40039
5.420007492408713,32.36810425692249,13.707031
7.438919669495084,32.403911049623005,14.663086
13.153858499974636,32.25552775694744,14.151367
4.353066880376277,32.377977517219065,12.426758
11.422829029780925,32.38692859437385,13.828125
12.654528207637991,32.33069231224639,13.666016
14.552867725809644,32.21020267546289,15.053711
17.54961593369449,31.93575545150819,18.030273
17.660076433507907,31.923650073803,17.936523
12.602037859287488,32.380890638465566,13.612305
15.226371868124298,32.2050891072339,17.841797
7.0433271869832295,32.59010391215472,15.053711
12.608945828002296,32.475464075712054,13.598633
15.627246326184045,32.26644306122335,18.327148
18.068756620333204,32.02072071779088,17.518555
9.464140047683156,32.63060934186968,14.0703125
12.219539157279288,32.54234516215976,13.881836
6.9291807993121655,32.683656241930194,15.013672
8.619975390086458,32.68794534884722,14.568359
17.925057282350313,32.18027215679281,17.451172
1.0207985386744085,32.51042658919421,6.4873047
4.840802467341829,32.72887287833485,12.777344
9.918803900758869,32.76430223631357,14.649414
5.007603827784997,32.78213462702993,13.100586
8.5084056702994,32.83100864436431,14.946289
11.95065218736996,32.74470618612497,14.165039
14.816408340557636,32.5707231015833,17.895508
19.87517231794232,32.03343532185469,15.349609
13.871800466803345,32.73354355001135,14.165039
3.194032821299764,32.84519099318088,7.348633
10.831726831466591,32.97744308325451,14.972656
13.091665441514378,32.87686622429021,14.905273
13.486315833359706,32.85338633685771,14.986328
7.0927707710252665,33.06531312233825,14.232422
2.618284282120912,32.95499403777844,7.3896484
9.815566097895712,33.09898838614498,15.040039
12.0251887489292,33.02664103707886,17.302734
12.703839092947211,32.99339409648708,16.5625
4.708266477069594,33.10430626644599,11.214844
3.289030259477693,33.088230656754135,7.348633
6.352084797803078,33.1973360136915,15.484375
1.7580543135632507,33.041762626325315,7.470703
2.2666722752028896,33.0759614073253,7.739258
6.862545993141731,33.2528489978709,15.080078
9.933388897341166,33.23918190014312,14.676758
2.8851565775250125,33.16124842847473,7.080078
5.212194269608607,33.26420564189894,14.042969
6.518008533883617,33.39054927596374,15.6328125
11.07664723500392,33.349950744171416,16.427734
14.652235643953652,33.15516837292179,17.936523
18.365428165260244,32.79919235000969,17.29004
3.953360173824912,33.35897434400279,8.655273
4.977963464469329,33.39943534539082,12.238281
8.456398647681254,33.44924197167155,13.625977
9.312028681272384,33.44080120927723,13.275391
18.0372638374217,32.884946273856194,17.195312
0.4889236177641992,33.18240632282329,3.3486328
7.942905396124912,33.497991662213515,14.770508
18.493029892806653,32.880012392000936,17.141602
13.536465507342523,33.42223858691422,17.936523
3.4276881564391664,33.52438631932992,6.743164
12.116053426249794,33.54650040781024,17.855469
19.41285333371256,32.910077691187645,16.87207
2.056563883817065,33.49161623807994,6.756836
7.312790726508831,33.685908305684094,15.6328125
16.326703682238833,33.301208511297,17.330078
9.71908362025738,33.719759779585154,12.763672
19.98926609923596,32.929904042905775,16.844727
12.58280361095975,33.66701445798882,17.881836
4.730234821430112,33.77212550968202,10.905273
8.401801719910825,33.830638558544244,16.467773
2.7238332661729654,33.72445335136642,7.739258
5.0718039714763306,33.8316088922832,11.901367
12.99029217134612,33.740795721271844,18.003906
0.7788926430673685,33.636737324420615,1.6376953
8.919778841794443,33.92222546867002,15.551758
13.909052528456511,33.73281624627906,17.90918
3.3422429726642844,33.901975543597,8.224609
13.07467871984114,34.070713267409445,17.922852
8.289222057542528,34.30838562001733,15.349609
11.929825291716584,34.22348756130338,17.96289
1.2401401728551915,34.151664999731565,2.5673828
18.758906865485272,33.76131600649652,16.575195
19.6651711132133,33.64744227130857,16.5625
1.1774263076885416,34.19489102421897,2.9042969
1.4074831897086355,34.21200011950655,2.7294922
5.73949473629531,34.424055751046694,14.716797
7.942020220786055,34.452214176706015,13.733398
2.0361684976626115,34.303658495980166,3.2539062
5.969648062292348,34.47733023724388,16.832031
0.648954087612801,34.24931927039423,4.3046875
13.795308364572955,34.36255403500536,17.69336
7.070216002214095,34.59094756614117,17.411133
15.759380289148432,34.263125417585606,17.006836
8.116318735884652,34.64347411179983,10.433594
12.414998185244766,34.536214025321954,17.613281
12.936389998252702,34.50932440343801,17.707031
15.9379338522348,34.29562480881491,16.96582
18.458202149125285,34.03785507754288,16.386719
1.1510275545426107,34.4328011498097,4.169922
0.0497938380796863,34.39066103725907,3.8466797
3.404023670372633,34.623071904842455,3.2001953
6.543927413780483,34.72761568250433,17.411133
13.465771943703652,34.57484051366438,17.518555
16.64063983020923,34.32718533598816,16.642578
9.049252283350866,34.78109144023534,9.652344
3.794025595607231,34.88171387708464,3.7929688
7.648859810733302,35.025964252718914,7.618164
4.02102847836986,34.98786264011531,4.116211
12.854443637133912,34.94544721164215,17.330078
17.322547001516597,34.59645505500068,16.386719
17.783499547317923,34.54771140043221,16.414062
5.656149316856816,35.09245775174545,13.410156
7.531082114546169,35.121304117057946,6.756836
0.8650288860466174,34.89136353309612,4.4257812
12.920447827177924,35.03794843195404,17.222656
19.302422462124948,34.51506518832031,16.13086
1.786454121071011,35.05513114460063,1.6376953
16.89538465190464,34.88054080079916,16.414062
0.0210442591803587,35.06205615571102,7.28125
4.469083102107273,35.34235020575588,8.803711
1.1820494494881952,35.204468424754666,3.6855469
13.881722298999218,35.269545420997865,17.074219
2.2850621466890964,35.37636889281735,3.9140625
7.409693708604018,35.55247376496532,7.0126953
12.304562512881088,35.45347529142393,16.993164
12.36339632944063,35.45069508822392,16.979492
15.413632125404275,35.25439960153315,16.481445
3.1623252805907964,35.475004175864164,4.6015625
8.767992171441858,35.59919370429003,7.4570312
17.751390251875897,35.08240218319693,16.251953
0.1528242479142419,35.41112995347353,6.836914
4.745024073044255,35.68902390420732,10.366211
7.58547242984538,35.745614100785644,6.9316406
2.32142979814637,35.61940329392211,5.194336
8.474118645176361,35.79339451907995,8.224609
3.5532644060781644,35.78355052920339,7.524414
4.085832728327511,35.80771977743898,8.776367
14.925232967618502,35.630242089340115,16.454102
15.513314357233822,35.5839483779167,16.158203
17.972283582259678,35.34875442871834,16.18457
5.2684969308558,35.89846606799336,5.3291016
10.377363634473166,35.956388320409275,10.231445
4.551362874370652,35.97074145652079,4.9921875
5.38300530535972,35.99804381606061,5.9345703
11.156724867800492,36.07749571702795,16.386719
15.903076657842824,35.8410927569753,16.03711
16.727802124278483,35.76642048650279,16.023438
6.448246558505679,36.21463168257813,7.080078
12.41203628786927,36.122514177758845,16.683594
18.84683367778208,35.588333877979345,16.158203
3.048903121944278,36.14345635723621,3.9550781
8.059738544335458,36.275755524156494,9.180664
19.84771066910005,35.51241723689959,15.942383
1.5589947603821026,36.09989633508654,8.642578
10.450381211944464,36.29158758837816,12.44043
15.276777538277251,36.08611985290632,15.942383
10.334659757997944,36.3909640992804,10.649414
12.96295304674856,36.28758733506933,16.750977
3.033080981916601,36.335648042991984,3.9277344
12.130999377080828,36.3766431319054,16.495117
18.24351841097418,35.90055386098405,16.050781
12.731983248757604,36.39620941956714,16.65625
10.160360103595035,36.53982666879939,10.326172
0.6346841413685271,36.32099799476321,13.921875
12.320581797582143,36.51282135173765,16.50879
4.275441907718933,36.5868774508448,5.7734375
6.797638786244798,36.65358222222945,10.824219
17.685456819006003,36.1552213587626,15.969727
0.670785436436608,36.51753978524352,14.245117
1.7466810592400277,36.596228942805546,13.518555
7.517857741498256,36.80481825998968,11.928711
4.504152198857409,36.788899108700086,7.4833984
5.166449450053365,36.81135162250348,13.302734
8.361899631474136,36.85362127056845,11.875
14.018690458643906,36.66009759509304,16.374023
19.548552421686583,36.13471855716089,15.78125
0.958077561941766,36.63664901816798,14.151367
6.55140050547555,36.89137045698807,10.770508
12.706117898880931,36.83237630590189,16.374023
3.229865829641442,36.87748772085672,13.760742
5.763519063336807,36.97243722307417,13.868164
6.669944069243326,36.98970451581456,12.912109
17.85851187396929,36.47697058314246,15.727539
3.2260170213658093,36.92566132238363,13.935547
5.943098070844712,37.02486334244389,14.110352
14.57882743020907,36.81586556333978,12.547852
18.04473534000825,36.505561365049815,15.672852
1.115513946124821,36.84224151331153,14.083984
18.88411984044567,36.45918878188076,15.605469
6.969687359597869,37.13839726312424,14.258789
13.08754391812442,37.0543035881898,16.13086
0.6777147420168657,36.95436034233613,13.949219
9.578194630682148,37.22744098906501,12.130859
7.999999502003496,37.28903288296138,14.770508
11.581988659329934,37.22073585822459,16.18457
12.006201008549573,37.2035833023677,16.211914
19.216173374096467,36.61443656510808,15.551758
0.5454545896889746,37.04094193281978,13.921875
6.4153752713239935,37.46912968179116,14.447266
7.695220155466355,37.48195966712193,14.609375
14.26380368881123,37.27378273423669,10.500977
7.145953666545148,37.52696067734321,14.474609
17.105634533295262,37.088887021817925,15.740234
16.93247984372683,37.15428017913083,15.821289
5.004978426338334,37.62851237444675,14.420898
8.36692997323688,37.675289317352735,14.716797
9.652282258036218,37.709971192445295,14.474609
12.401715011204049,37.62183148731977,15.255859
15.205799875847564,37.49751801384889,15.080078
17.444126109332878,37.29875935894216,15.484375
11.247173183816448,37.76552917935842,15.996094
17.8135524630023,37.30946362057378,15.202148
4.933906087367053,37.82003776123521,14.420898
17.519830029207117,37.38856612911362,15.404297
17.761199918295873,37.36370533877758,15.174805
4.686212257995256,37.86016450637025,14.393555
16.330416656593975,37.64785556739227,15.727539
3.450310073837913,37.95438569947862,13.733398
6.3997296337785405,38.050001663609,14.4609375
4.79829165063211,38.05799867136766,14.379883
7.260106866054138,38.15755347211318,14.420898
17.019995884350426,37.730476956605095,15.56543
17.687695368802274,37.66405783811014,15.040039
8.061710084207565,38.208897001567614,14.366211
12.19192587732844,38.11650643424777,14.541992
14.279683850856673,38.00123638912433,13.868164
0.7350691225998821,37.97939004913533,13.2890625
18.370726973381768,37.6888148664266,14.878906
3.0581052250573064,38.2261853246057,13.707031
18.69088005629447,37.75071031558624,14.918945
5.586155199210403,38.37240115223937,14.366211
6.57494851280985,38.44082851651057,14.420898
8.682174367674003,38.49755855572037,14.379883
3.165355647373035,38.42614038898192,13.4375
10.419849082011517,38.51790602559727,15.282227
12.776783261810388,38.477684215689294,15.080078
1.1183617609543526,38.39759917431832,12.925781
5.136712003017639,38.69999420262542,13.787109
7.626347766034397,38.7420364806472,14.177734
9.12088006707233,38.7362131134842,12.211914
13.660985662468862,38.62400563209173,15.255859
4.696027018837246,38.783043387973,13.558594
17.00878407274537,38.4639329935331,14.946289
5.249649143793429,38.94639410979688,13.584961
13.61766573633847,38.821391362488,14.986328
18.56040603516768,38.40190157696828,14.703125
19.18186721129477,38.37963612873777,14.730469
4.869783246442738,39.0320766895324,13.518555
16.11136657032634,38.74003959964469,11.956055
5.24273927956436,39.09213882618495,13.584961
13.444688032162416,38.97755431806296,14.958984
0.4336501306192556,38.88241609050308,12.858398
6.494298881432035,39.16846662243589,14.00293
8.37647231642028,39.17948215510585,12.009766
8.6913458066511,39.27503418032199,9.975586
1.5369890937676298,39.10955705599289,12.333008
15.89647314798903,39.0023717435171,14.703125
7.496348980013671,39.37351610903059,13.989258
11.463089255914085,39.36151597413732,15.444336
6.864944878586311,39.46552555393686,13.774414
11.906376365019009,39.39334792078948,15.174805
17.657732995231388,38.98784130531626,14.245117
0.8893187661183091,39.25923937962077,13.019531
9.32531036164248,39.5118001056722,8.022461
16.857801819693968,39.11412362985413,9.126953
19.274810381230388,38.859714009593816,14.649414
9.89789723086582,39.64841306799007,13.2890625
0.1756947554634527,39.39956030053624,13.370117
0.2383401387059381,39.40462223426973,13.370117
7.936615408466892,39.76436314993638,13.881836
11.29384099997998,39.70859215154783,15.295898
12.05261045887612,39.679895579546695,14.972656
15.830886556008856,39.447967880961805,14.258789
14.517550879937158,39.59435919270815,15.188477
18.968249114351533,39.23950877626627,14.420898
10.477373126609582,39.87909715457827,13.707031
15.857326624355837,39.64166231173154,11.282227
16.736799382469677,39.56618347496129,9.854492
8.38191897509327,40.00733229619863,11.915039
11.75242236157792,39.935912123816735,14.878906
12.767567153493712,39.89151580564946,14.623047
6.471219897999651,40.04487780964406,12.912109
5.51418417370422,40.07399592545787,12.8984375
10.9315646551409,40.06163661577674,14.946289
14.993404405381472,39.85470937322553,14.878906
8.70196296890347,40.15185892387764,8.8984375
9.914083612901074,40.1356526284731,13.22168
14.61960204809055,39.92982401448336,15.040039
11.828925159693483,40.128228120279815,14.756836
10.683731716084608,40.2151762776957,13.249023
12.150911152696793,40.163930160402,14.716797
18.03954651011537,39.734176486533286,13.639648
6.272832861119491,40.28552136189528,12.682617
13.492429047033369,40.146617940638464,14.379883
4.161256611226435,40.27438205507399,12.157227
8.384207798742086,40.34877999631849,12.791016
9.856641261018808,40.3319659540132,12.938477
18.307954025448268,39.80429414297257,11.915039
19.87383134394667,39.62435206472124,11.322266
10.434565173602351,40.36815010073244,13.666016
12.868142560942452,40.32639185729688,14.555664
15.543442076987848,40.15654520160358,6.796875
12.488615602735637,40.39340375042845,14.716797
13.324180951225914,40.40051421654245,14.339844
2.4793370376092585,40.43859029021399,13.181641
1.8935736591140693,40.50181573041441,12.575195
2.085592306428337,40.51357313670686,12.709961
2.4698615867889018,40.53596396399876,13.12793
4.716620619015701,40.63661742845005,11.833984
8.708613284839954,40.68875660047708,8.089844
10.189700070269517,40.66699022619644,12.170898
17.99840983871001,40.23035314614584,7.4970703
11.868498007523128,40.713185715335584,14.676758
18.323672608945746,40.2456531832857,8.480469
12.386963272497,40.74040562064872,14.541992
5.092481308472849,40.84398891975799,11.807617
6.190318445242867,40.87018247948153,12.400391
13.098967808168316,40.755106319408014,14.272461
17.64282765641496,40.413821478385394,8.036133
14.132718801575262,40.74518726474839,13.828125
15.43526905321852,40.80265085563946,7.7128906
1.652665424104543,40.92775102006448,12.170898
14.153916835450191,40.93999095645015,8.655273
0.1018001764634148,40.86486682314687,5.3554688
3.5864177207330945,41.08193345338606,11.551758
15.576758726059014,40.890099971284464,6.796875
2.4171607441053014,41.071948500441536,12.723633
4.682374699593379,41.22256372047364,11.268555
10.472676428018216,41.24717195405141,14.366211
11.577447815148496,41.213548783520295,14.447266
2.7131506204225047,41.38240983290094,10.905273
1.9278402850742355,41.38665595217225,5.625
5.056905726233303,41.52817828843426,11.443359
6.101105979349599,41.60245674938507,11.833984
11.599342058413177,41.555680263946655,14.21875
0.1627428095861195,41.36142518809898,5.5976562
15.058430712659902,41.41980108884256,7.6992188
18.0985208057126,41.15661136698456,13.598633
0.6104269561635007,41.44491435000328,5.2070312
3.740087997584532,41.62774971790759,11.3359375
6.4912188563383335,41.70705179567381,12.077148
11.08183283060704,41.67098962993592,14.258789
